imdb_url,title,year,runtime,genre,rating,votes,plot
https://www.imdb.com/title/tt8822142/,Mr. Mangale,2008,null,comedy,null,null,"A lighthearted, situational comedy that follows the chaotic and humorous misadventures of a quirky and eccentric bachelor named Mr. Mangale. Desperately searching for a suitable life partner, his over-enthusiastic attempts to navigate the modern dating world and traditional matchmaking customs repeatedly backfire, leading to a series of misunderstandings, comical errors, and endearing moments of self-discovery."
https://www.imdb.com/title/tt7874970/,Kehi Mitho Yaadma,2018,null,"Short, Music",null,null,"A melancholic and beautifully shot musical short film that delves into the bittersweet ache of nostalgia and lost love. Set against a backdrop of cinematic melodies, the story follows a reflective protagonist as they revisit long-cherished places and quiet fragments of the past, capturing the lingering, sweet memories (""Kehi Mitho Yaadma"") of a romance that once was."
https://www.imdb.com/title/tt10534522/,Gold Coast 2 Ghorka,2019,null,Drama,null,null,"A poignant drama that explores the challenges, cultural displacement, and emotional journeys of individuals transitioning between two vastly different worlds—the bustling, modern coastal lifestyle of Australia's Gold Coast and the deeply rooted, traditional homeland of the Gorkhas. The narrative delves into the themes of identity, belonging, and sacrifice as the characters navigate the complex realities of chasing a dream abroad while staying connected to their cultural heritage."
https://www.imdb.com/title/tt1039910/,Soltini,2005,null,"Action, Romance",null,null,"A high-stakes romantic action film that follows the intense struggle of a man striving to win the heart of his ""Soltini"" (a cousin or close companion often culturally linked to marriage) amidst a backdrop of escalating conflict. The plot weaves together pulse-pounding pursuit sequences and fierce confrontations with internal family tensions, highlighting the protagonist’s determination to overcome societal obstacles and rival threats to secure a future with the one he loves."
https://www.imdb.com/title/tt7612848/,Yo Raat Behoshi Yo Bata Behoshi,2018,null,"Short, Music",null,null,"A hauntingly atmospheric musical short film that captures the dizzying, dreamlike haze of emotional heartbreak and existential longing. Set against a backdrop of nocturnal landscapes, the narrative follows a wandering protagonist navigating an intoxicating night, where the lines between reality and memory blur to the rhythm of a melancholic melody, perfectly embodying the song's themes of a dazed night and an uncertain path (""Yo Raat Behoshi Yo Bata Behoshi"")."
https://www.imdb.com/title/tt8568942/,Voex,,null,"Short, Horror",null,null,A depressed teen wants to improve his lifestyle and forget his past but then he finds a coin bank shaped like a pigeon who fulfills all his wishes but..
https://www.imdb.com/title/tt6477572/,Choor: Here,2013,null,"Documentary, Short",null,null,"A poignant short documentary that offers an intimate look at the lives, struggles, and everyday resilience of individuals living in a specific community or under unique socio-economic conditions. Through raw, observational storytelling, the film captures the raw essence of ""being present"" in a particular place and time, shedding light on personal narratives, cultural identity, and the unspoken human connections that define their reality."
https://www.imdb.com/title/tt8423018/,Bhai Tika,2016,null,"Short, Drama",null,null,A story about a brother and a sister around the Bhai Tika festival.
https://www.imdb.com/title/tt0301326/,Gaajal,2001,66 min,"Musical, Romance",null,null,"A passionate musical romance that captures the deep intensity of a fateful love story, utilizing the classic metaphor of ""Gaajal"" (kohl) to signify the deep, indelible impression that a beloved leaves on one's heart. The film weaves together a rich, melodic soundtrack with a narrative of youthful adoration, emotional vulnerability, and the bittersweet trials that test the couple's devotion as they fight against societal expectations to keep their love alive."
https://www.imdb.com/title/tt6966616/,The Way To Heaven,2017,16 min,Documentary,null,null,"Pashupatinath temple is a huge structure that looms over the banks of the Bagmati river, which ultimately joins the holy river Ganges. Hindu cremation ceremonies take place here on an industrial scale. Visitors are invited to observe the rituals which might seem a little strange, but to Hindus death is an important part of the journey of life"
https://www.imdb.com/title/tt0303602/,Aashirbad,2001,null,family drama,8.6,5,"An emotionally gripping family drama that centers on the profound power of a parental blessing (""Aashirbad"") and the generational sacrifices made for the sake of family honor. The narrative follows a young protagonist who must navigate personal ambitions, complex societal expectations, and severe financial hardships, ultimately discovering that true success and resilience are rooted in the unconditional support, wisdom, and blessings of their elders."
https://www.imdb.com/title/tt7055852/,K Desh Doshi Cha?,2014,8 min,"Short, Drama, Family",null,null,"""We reap what we sow. We are the makers of our own fate. The wind is blowing; those vessels whose sails are unfurled catch it, and go forward on their way, but those which have their sails furled do not catch the wind. Is that the fault of the wind? We make our own destiny."""
https://www.imdb.com/title/tt3106940/,Remember Humla,2013,14 min,"Documentary, Short, Adventure",null,null,"'Remember Humla' follows American, Charles Atkinson, on his journey to a remote corner of Nepal where his understanding of happiness is challenged when he discovers an ancient Tibetan culture threatened by extinction but continues to carry on their thousand year old traditions."
https://www.imdb.com/title/tt0325887/,Natedar,2001,null,family drama,null,null,"A sweeping family drama that centers on the profound bonds, obligations, and intricate dynamics shared among relatives (""Natedar""). The narrative follows a tight-knit family whose unity is severely tested by generational misunderstandings, disputes over traditional values versus modern ambitions, and unexpected financial hardships, ultimately weaving a heartwarming tale of reconciliation, sacrifice, and the enduring power of kinship."
https://www.imdb.com/title/tt9548440/,Kakhara,2016,null,Documentary,null,null,"A poignant and thought-provoking short documentary that investigates the foundational challenges and systemic gaps within the primary education system, particularly in rural or marginalized regions. By focusing on the literal meaning of ""Kakhara"" (the basic alphabet), the film captures the personal struggles of young students, passionate educators, and underfunded schools, shedding a crucial light on the vital importance of literacy and equal access to basic learning as a fundamental human right."
https://www.imdb.com/title/tt5126728/,The Designer,2015,9 min,"Short, Crime, Drama",null,null,"Past, Present, and Future Illusion of choice Coincidence, Faith, Belief and Time Life is designed!"
https://www.imdb.com/title/tt2573106/,A Walk to Manang,2009,25 min,"Documentary, Short",null,null,"A bunch of students make a trek to Lower Manang-Western Himalayan Region of Nepal. During the trek, they discover the myths, histories and the importance of Manang and the trekking trial."
https://www.imdb.com/title/tt0326087/,A Rough Cut on the Life and Times of Lachuman Magar,2001,null,Documentary,null,null,"A compelling and raw biographical documentary that offers an intimate look into the remarkable life, unique challenges, and socio-political environment surrounding its titular subject, Lachuman Magar. Through an unpolished, ""rough cut"" observational lens, the film weaves together personal interviews, historical context, and candid footage to explore themes of identity, resilience, and the broader cultural struggles of the Magar community within the shifting fabric of modern history."
https://www.imdb.com/title/tt0391901/,Daiva Sanjog,2001,null, drama ,null,null,"A profound drama that centers on the cultural and philosophical belief in destiny and divine intervention (""Daiva Sanjog""). The narrative follows two individuals from completely different walks of life whose paths are crossing by an unexpected twist of fate, forcing them to navigate personal hardships, social divides, and emotional trials while discovering that their lives are guided by a higher, cosmic purpose rather than mere coincidence."
https://www.imdb.com/title/tt9389464/,The Man Who Died Once,2018,40 min,"Documentary, Short",null,null,"Tragic circumstances bring together the wife and the mother of two migrant workers - one from the east, the other from west Nepal."
https://www.imdb.com/title/tt5103906/,The Copper Village,2015,90 min,Documentary,null,null,"At a village in western Nepal where copper mines had operated for 400 years, former workers and local residents gather to reenact the vanishing practice of mining and smelting. The film captures village life and its festivities through the eyes of a visual anthropologist."
https://www.imdb.com/title/tt0385088/,Melong,2002,null, cultural drama,null,null,"A profound cultural drama set against the breath-taking landscapes of the Himalayas, *Melong* (meaning ""Mirror"" in Tibetan) delves into the spiritual concept of self-reflection, karma, and generational shifts. The narrative follows a traditional family facing an emotional crossroads when ancient, deeply rooted community customs clash with the enticing promises and inevitable pressures of the modern world. As long-buried secrets surface and test their relationships, the characters must look into the symbolic mirror of their own actions, learning that true peace and reconciliation can only be found by honoring their heritage and embracing the truth within themselves."
https://www.imdb.com/title/tt8272296/,A Mayalu Timi Lai,2018,null,"Short, Music",null,null,"A vibrant and emotionally resonant musical short film that celebrates the joyous highs and tender vulnerabilities of young romance. Moving to the rhythm of a sweeping melody, the story follows an affectionate protagonist expressing their deep, heartfelt devotion to their beloved (""A Mayalu Timi Lai""), beautifully capturing the universal magic of courtship, shared dreams, and the sweet promises that bind two lovers together."
https://www.imdb.com/title/tt1494660/,Chaukaith,2008,30 min,"Short, Drama",6.8,9,Chaukaith (Threshold) is about an encounter between two young women from two different worlds.
https://www.imdb.com/title/tt2543854/,Fever,2009,null,"Short, Fantasy",8.5,8,A mom gets surprised as she discovers her son is having fever for no reason. She gets more shocked to find everyone in her family has fever.
https://www.imdb.com/title/tt1657292/,Kubaato,2007,14 min,"Short, Drama",null,null,"""Kubaato"" in Nepali means ""wrong way."" Set in Nepal, a kidnapping plot goes wrong"
https://www.imdb.com/title/tt4572176/,Paani,2015,null,"Short, Drama",null,null,"A boy in Nepal dreams anxiously about the world's water. As he sleeps, he sees it disappear before his eyes."
https://www.imdb.com/title/tt0316539/,Sanyas,2002,null,drama,null,null,"A deeply spiritual and contemplative drama that explores the profound journey of renunciation, inner peace, and the search for higher truth. The narrative centers on a protagonist who, after experiencing an existential crisis or severe emotional heartbreak amidst the material demands of everyday life, decides to leave behind worldly attachments, wealth, and societal expectations to embrace the life of a hermit (*Sanyas*). Set against serene natural landscapes, the film beautifully captures their psychological and spiritual transformation, detailing the trials of isolation, self-reflection, and the ultimate quest for enlightenment."
https://www.imdb.com/title/tt2087866/,Ma Khushi Chu,2011,27 min,"Short, Drama",8.3,26,"Vashna lives to make others happy; their happiness is hers. Aakash is an aimless wanderer, with no ambition other than to live happily in the moment. When the two disparate souls meet, both are forced to rethink the meaning of happiness."
https://www.imdb.com/title/tt7067346/,Young Torture: Namarosh Hamro Maya,2015,4 min,"Short, Music",null,null,"A gritty and emotionally raw musical short film that portrays the turbulent, painful realities of youthful heartbreak and toxic relationships. Moving to a dark and haunting rhythm, the story follows a fractured couple trapped in a cycle of emotional distress and regret, powerfully capturing the agonizing transition from a once-passionate romance into a state of psychological torment and mutual isolation (""Namarosh Hamro Maya"")."
https://www.imdb.com/title/tt5836462/,P.S. Zindagi,2016,21 min,"Comedy, Drama, Romance",null,null,"P.S. Zindagi (Post Seismic Life) is Nepal's first online sitcom. It shows the unfolding of comedy and drama in the lives of five Nepali youth from diverse backgrounds, following the April 25th 2015 earthquake. It was a creative experiment where a small team used their own individual resources and passion to create a fun and self-empowering narrative of the lives of the urban youth."
https://www.imdb.com/title/tt7997484/,Threads of Hope,2017,9 min,"Documentary, Short",null,null,"A moving short documentary that shines a light on the resilience and resourcefulness of women overcoming economic and social adversity through the art of traditional weaving and textile craftsmanship. The film profiles individuals who turn a shared craft into a powerful vehicle for financial independence, community building, and healing, showing how they piece together their shattered lives and stitch a new future—one thread of hope at a time."
https://www.imdb.com/title/tt5357272/,Tama Gaun: The Copper VIllage,2015,89 min,Documentary,null,null,"In Nepal copper has a number of symbolic meanings and economic aspects connected to exchange and healing properties, as well as being the Hindu god Shiva. This film is about the age-old traditional practice of mining, smelting and casting of copper."
https://www.imdb.com/title/tt2593354/,Oscar Fun Talk,2010,29 min,Talk-Show,null,null,"A lively and engaging entertainment talk show special that brings together film critics, industry insiders, and passionate cinephiles to dissect the major nominees and frontrunners of the Academy Awards. Across a dynamic half-hour discussion, the panel mixes sharp cinematic critique with lighthearted banter, offering predictions, uncovering behind-the-scenes trivia, and debating the snubs and surprises that define Oscar season."
https://www.imdb.com/title/tt5299690/,Pralobhan,2015,8 min,"Short, Drama",null,null,"It is a story of a girl who has lost her entire family in the massive earthquake of 12 Baisakh, 2072."
https://www.imdb.com/title/tt9076972/,Hero,2018,5 min,"Short, Musical",null,null,"A dynamic and energetic musical short film that celebrates the spirit of ordinary individuals rising to extraordinary circumstances. Set to a driving, rhythmic soundtrack, the narrative follows an aspiring protagonist who finds the courage to overcome deep-seated fears, self-doubt, and everyday adversities, ultimately discovering that true heroism is not defined by superpowers, but by the resilience, kindness, and strength found within one's own heart."
https://www.imdb.com/title/tt2474992/,Saas Fere Jasto Lagcha,2012,25 min,"Short, Drama",7.4,9,"Set in the transitional political situation of Nepal, the story hovers around the four Nepalese people and their passion, happiness, madness, fanaticism, fear, anger, isolation, melancholy and each ones struggle to transform their situation by following what is meaningful and appealing to them and experience a moment of euphoria."
https://www.imdb.com/title/tt2603058/,Red Bull Vs. Monster,2011,2 min,"Short, Action, Western",null,null,"After drinking two different energy drinks, a cowboy and a cowgirl begins a chase against each other to prove/disprove the energy supplied by each drink. Ironically, soon later, they begin another chase with new energy drinks."
https://www.imdb.com/title/tt2913268/,Kumari: The Jagat Lama Story,2014,null,Documentary,null,null,"A profoundly moving biographical documentary that explores the life and enduring humanitarian legacy of Jagat Lama. Set against the majestic yet challenging landscapes of rural Nepal, the film focuses on his deeply personal mission to build the ""Kumari"" project—a dedicated effort to bring sustainable healthcare, education, and economic empowerment to his remote home village. Through intimate interviews and striking observational footage, the documentary highlights how one individual's vision and resilience can uplift an entire community from the cycle of poverty and geographical isolation."
https://www.imdb.com/title/tt6223760/,Hridya Chune,2005,null,"Short, Musical",null,null,"A poignant musical short film that explores the profound, unspoken connections between people. Through a series of evocative vignettes set to a soulful soundtrack, the story captures moments of raw emotional vulnerability—the quiet comfort of companionship, the ache of longing, and the transformative power of empathy—illustrating how simple, heartfelt gestures can touch the heart (""Hridya Chune"") and leave an indelible mark on the soul long after the music fades."
https://www.imdb.com/title/tt2828040/,Waiting Room,2011,null,"Short, Drama",null,null,"A compelling and emotionally charged short drama that takes place entirely within the confines of a sterile, high-tension hospital waiting room. As the clock ticks, the film explores the universal experience of helplessness and anticipation through the eyes of several strangers whose paths cross during a moment of personal crisis. By focusing on their shared anxieties, quiet interactions, and the weight of what remains unsaid, the story captures the profound human capacity for empathy and reflection during life's most vulnerable and uncertain transitions."
https://www.imdb.com/title/tt6256666/,Jindagi Ko Har Mod Ma,2008,null,"Short, Musical",null,null,"A poignant and reflective musical short film that captures the bittersweet passage of time and the unpredictable nature of fate. Set to a melancholic and evocative soundtrack, the story follows a contemplative protagonist looking back on life's journey, illustrating how the choices made, the love found, and the heartbreaks endured shape our destiny at every single crossroad of life (""Jindagi Ko Har Mod Ma"")."
https://www.imdb.com/title/tt9637170/,Hundred Rupees,,null,Short,null,null,"This inspirational short movie is based on truth and reality. The protagonists of this film are stone-grinder making mother and her begging daughter. The main motto of this film is that, though this generation is not secured from the widespread sexual harassment in the society. The education is must to be safe for forthcoming generation."
https://www.imdb.com/title/tt6185064/,Evening days,2016,9 min,"Short, Drama",null,null,youngsters lose their way to darker days...
https://www.imdb.com/title/tt7066710/,Mani Tamang feat. Subani Moktan: Timrai Lagi,2016,5 min,"Short, Music",null,null,"A vibrant and emotionally resonant musical short film that beautifully captures the essence of unconditional love and deep romantic commitment. Moving to a melodic and soulful rhythm, the narrative follows a couple navigating the tender highs and comforting moments of their relationship, highlighting how every heartbeat, creative expression, and shared dream is dedicated entirely to the one they love (""Timrai Lagi"")."
https://www.imdb.com/title/tt5994520/,68 Members,2014,34 min,"Documentary, Short, Family",null,null,68 Members is the joint family story from far western terai part of Nepal.
https://www.imdb.com/title/tt2253078/,Saving Dolma,2010,62 min,Documentary,null,null,A documentary about the position of female migrant workers in the Middle East.
https://www.imdb.com/title/tt2573208/,Betterfelt.com,2010,18 min,"Documentary, Short",null,null,"A captivating short documentary that explores the inspiring intersection of sustainable fair-trade business and traditional craftsmanship in Nepal. The film provides an intimate, behind-the-scenes look at the skilled artisans—primarily local women—who handcraft wool felt products for the Danish eco-conscious brand, betterfelt.com. Through quiet observational footage and personal interviews, the documentary captures how this collaborative enterprise fosters economic independence, preserves indigenous wool-felting techniques, and weaves a vital social safety net for a community striving to flourish in a modern economy."
https://www.imdb.com/title/tt8382030/,Pahichan,2018,null,Short,null,null,"A gripping and socially conscious short drama that delves deep into the universal quest for identity, belonging, and self-worth (""Pahichan""). The narrative follows a marginalized individual navigating a rigid social structure, forced to confront systemic barriers, deep-seated cultural prejudices, and inner psychological struggles. Through intense, quiet moments and emotional confrontations, the film powerfully explores the heavy cost of living authentically and what it truly means to reclaim one's own voice and place in the world."
https://www.imdb.com/title/tt7039460/,Vedi Gothale,2016,120 min,Drama,null,null,"A gripping and emotionally charged social drama set against the rugged beauty of rural Nepal, *Vedi Gothale* (The Shepherd) explores the deeply rooted hardships, pride, and moral conflicts of traditional pastoral life. The narrative follows a dedicated shepherd who faces a severe crisis when changing environmental conditions, modern economic pressures, and a fracturing family structure threaten his ancestral way of life. Forced to choose between upholding his sacred, generation-spanning bond with the mountains and conforming to a rapidly modernizing society, he embarks on an intense psychological and physical struggle to protect his livelihood, identity, and the people he loves."
https://www.imdb.com/title/tt8391676/,Bhariya,1996,137 min,"Action, Drama",null,null,After their parent's death two children run away to city to live better life.
https://www.imdb.com/title/tt5542268/,Santushti,2015,null,Music,null,null,"An evocative and soulful musical film that delves into the profound human search for inner peace, contentment, and spiritual fulfillment (*Santushti*). Through a seamless blend of lyrical melodies and rich visual storytelling, the film follows a contemplative protagonist who begins to look past the superficial distractions and relentless pressures of material life. By turning inward and finding beauty in simplicity, nature, and genuine human connection, the narrative captures a deeply moving emotional transformation, illustrating that true happiness is not found in what we accumulate, but in the quiet fulfillment of the soul."
https://www.imdb.com/title/tt7368100/,A day in the life of kanchi,2016,null,"Documentary, Short",null,null,A one minute portrait of actress Kanchi's one day of her life who is living in Nepal with her daughter just 7 years while her husband works hard in abroad.
https://www.imdb.com/title/tt9296120/,The Eternal Journey,2016,15 min,Short,null,null,This film chronicles ananta yatra (eternal journey) of and old woman who meets sudden demise in the 2015 AD Nepal Earthquake towards her salvation.
https://www.imdb.com/title/tt7480138/,U Got Me,2017,3 min,"Short, Music",null,null,"A sleek and stylish musical short film that captures the electrifying spark of a whirlwind modern romance. Driven by an infectious, upbeat rhythm, the narrative follows the playful back-and-forth dynamic between two people who share an undeniable, magnetic chemistry from the moment they meet. Through dynamic choreography, vibrant visuals, and a captivating melody, the film beautifully expresses the intoxicating rush of realizing that someone has completely captured your heart and thoughts (""U Got Me"")."
https://www.imdb.com/title/tt4485966/,Talking to the Air: Horses of the Last Forbidden Kingdom,2014,58 min,"Documentary, Adventure, History",null,null,"On a tenuous border with China, the vanishing medieval culture of Mustang is where a man's wealth is measured in horses and riding is as elemental as breathing. TALKING TO THE AIR tells the story of the ascent of civilization in the high Himalaya and turns a lens on issues of globalization, fragile border politics and the precarious future for the horse in this remarkable region."
https://www.imdb.com/title/tt0304388/,Maya Ko Saino,2001,null,"romantic, drama ",null,null,"A sweeping and emotionally resonant romantic drama that explores the intricate, deeply woven bonds of love, family honor, and cultural destiny (""Maya Ko Saino""). Set against the breathtaking landscapes of Nepal, the narrative follows two star-crossed lovers whose deep affection for one another faces severe testing from rigid societal expectations and long-standing generational rifts. As they struggle to honor their hearts without tearing their families apart, the film beautifully captures the sacrifices made in the name of devotion, proving that true emotional connections can endure across time, distance, and adversity."
https://www.imdb.com/title/tt2011075/,Journey Beyond the Himalayas,2009,25 min,"Documentary, Short",null,null,"Two Columbus (Journalist Prabesh Subedi and Artist Manoj Gajurel) crossed through the innumerable mountains, terraces and hillocks to reach the outlandish land and people of Mustang."
https://www.imdb.com/title/tt6967054/,Madhesi,2017,27 min,"Documentary, Short",null,null,Two mens' journeys to save south Nepal.
https://www.imdb.com/title/tt1519643/,In Search of the Riyal,2009,85 min,Documentary,null,null,"A prospective of the Nepal immigrants leaving for the Gulf in order to earn some riyals (Iranian currency). With a quarter of the family members gone to work as cheap laborers, Nepal seems to have lost its self-sufficiency. From a family finance supported by money sent by a young son or husband from abroad to a society without any other means of income, there seems to be no way of knowing where the problem begins and ends. The only thing we can do is revisit the present situation of immigration, which is a result of a vicious cycle of individual danger, pain, agitation, fear, and repeated migration. It's not easy for the naive citizens of Nepal who grew up in a feudal agricultural society to delve into the capitalistic economy. What if the agency that introduced foreign employers is a fraud? What if their wage is delayed? What happens to a family without its head for years? What if the money from foreign lands is gone again? Not knowing what will happen next, the citizens of Nepal live another day chasing after the mirage of foreign laborers. Can they really find riyal?"
https://www.imdb.com/title/tt9517300/,Aastha,,null,Drama,null,null,"A poignant and thought-provoking social drama that explores the profound weight of faith, devotion, and moral integrity (*Aastha*). Set within a close-knit community caught between traditional spiritual values and the harsh, corrupting pressures of modern life, the narrative follows a principled protagonist whose deeply held beliefs are pushed to their absolute limit by an unexpected family crisis and societal hypocrisy. Forced to navigate a complex ethical minefield, they must decide whether to compromise their core values for survival or hold fast to their convictions, capturing a powerful, emotionally charged struggle to protect what is truly sacred in a rapidly changing world."
https://www.imdb.com/title/tt2137392/,The Sound of One Leg Dancing,2011,30 min,"Documentary, Short, Drama",null,null,"In a desperate search for happiness, a one-legged seventeen year old girl from a very poor home walks into a surreal TV stage to compete in a glamorous dance program. She believes winning will help her overcome a traumatic childhood in which her parents kept her hidden indoors and the society laughed at her for being a sinner in a previous life."
https://www.imdb.com/title/tt0315251/,Bakshis,2002,null,drama,9,5,"A compelling drama that explores the intricate dynamics of power, privilege, and the complex nature of human generosity. Set within a community where social hierarchies and personal ambition intersect, the film delves into the moral dilemmas that arise when the lines between altruism and manipulation become blurred. As the narrative unfolds, the characters are forced to confront the true price of ""gifts"" received and given, ultimately revealing how deep-seated personal motivations and societal pressures can reshape relationships and test the very foundations of trust."
https://www.imdb.com/title/tt0392407/,Mamaghar,2002,null,"Action, Drama",null,null,"A woman raises her son with his uncle, when she is forced to leave her home after her mother-in-law's death."
https://www.imdb.com/title/tt6566950/,Life on the Road Nepal,2017,30 min,"Documentary, Short, Adventure",null,null,A drive through some of the most beautiful sceneries of Nepal after the 2015 Earthquake.
https://www.imdb.com/title/tt5337940/,Daughters of Everest,2006,56 min,Documentary,null,null,"DAUGHTERS OF EVEREST brings a unique flavor to the familiar story of the attempt to climb Mount Everest. In 2000, the first-ever expedition of Sherpa women to climb Everest was organized. This captivating documentary gives a close-up account of the expedition. To the Sherpa people, the ethnic group legendary for their unmatched skill in mountaineering, the mountain is a holy place. Mount Everest is ""Chomolongma"" - Mother Goddess of the Universe. Ironically, Sherpa women have long been discouraged from climbing the powerful and daunting Everest, relegated instead to more traditional roles as homemakers or into support roles in the prestigious climbing industry of Nepal. The documentary follows the five diverse, charismatic women chosen for this historic expedition. Told from a woman's perspective rarely seen on Everest or off, the film is a dramatic, inspiring Everest story and an absorbing portrait of the Sherpa community."
https://www.imdb.com/title/tt0325044/,Baimani,2001,null,social drama,null,null,"A gritty and intense social drama that delves into the dark underbelly of deception, greed, and moral compromise (*Baimani*). The narrative tracks the lives of ordinary individuals driven to extreme measures by desperate circumstances, highlighting how a single act of betrayal can trigger a destructive domino effect through a tight-knit community. As trust fractures and personal ambitions clash with ethical boundaries, the film presents a powerful, thought-provoking examination of the heavy price of dishonesty and the difficult path toward reclaiming one's integrity in a world fraught with temptation."
https://www.imdb.com/title/tt9424474/,Talk of the town USA,2015,30 min,Talk-Show,null,null,"An engaging and fast-paced talk show that turns a spotlight on the unique culture, local personalities, and defining stories shaping communities across America. Through lively roundtable discussions, celebrity guest interviews, and deep dives into current lifestyle and entertainment trends, *Talk of the town USA* captures the vibrant pulse of contemporary American life, offering viewers an entertaining and insightful look at the topics everyone is discussing."
https://www.imdb.com/title/tt4912546/,Denied: A Life Confined,2013,22 min,"Documentary, Short",null,null,"For many disabled and other marginalized populations, economic and educational barriers are significant and access to services and a life with dignity is a struggle. This documentary is a portrait of a severely disabled young man in Nepal, whose world is confined to one room but whose daily life is sustained by his family's love and care."
https://www.imdb.com/title/tt0326200/,The Spirit Doesn't Come Anymore,1997,38 min,"Documentary, Short",null,null,"This moving short documentary profiles Pao Wangchuk, an elderly Tibetan shaman living in a refugee camp in Pokhara, Nepal. As the last in an unbroken thirteen-generation lineage of spiritual mediums, he faces a deep crisis when his eldest son resists inheriting the sacred craft. Through their intimate generational conflict, the film masterfully explores the painful loss of cultural heritage and the vulnerability of ancient traditions in a modern world."
https://www.imdb.com/title/tt4088962/,Scaling the Mountain,2014,10 min,"Documentary, Short",null,null,"This insightful short documentary explores the vital intersection of community-led forest conservation and reproductive health in rural Nepal. The film highlights how localized environmental management initiatives empower indigenous communities and families to restore their surrounding natural resources. Through intimate interviews and personal stories, it showcases the profound impact that integrating healthcare with ecological preservation has on community resilience and long-term sustainability."
https://www.imdb.com/title/tt2789538/,Yesarinai Aaru Phulchha,2011,28 min,"Animation, Short, Family",null,null,The war between the Gov and the Maoists rebels ran for ten years in Nepal. In the film we are trying to include the feelings of a mother who has lost her son.
https://www.imdb.com/title/tt8946618/,Festival of Tihar,2018,26 min,"Documentary, Short, History",null,null,"A spiritual journey of Nepal. Festivals of Tihar is a five-day Hindu festival reverence to the Gods, the bonding between animals and Humans; hence each day Crows, Dogs, Cows, Oxen and Brothers are worshipped."
https://www.imdb.com/title/tt0304266/,Ke Bho Lau Na Ni,2001,null,null,7.3,6,"This lighthearted romantic drama follows a vibrant cast of characters navigating the unpredictable, often humorous twists of modern love and familial expectations. When a series of comical misunderstandings threatens to derail a promising romance, the protagonists must rely on their wits and the support of friends to set things right. Ultimately, the film delivers an entertaining and heartwarming exploration of devotion, resilience, and the power of communication in bridging relationship gaps."
https://www.imdb.com/title/tt4899194/,Samaya Ra Paristhiti,2014,6 min,Short,7.3,6,How often do we come to terms with ourselves? How often do we find time to stand and stare for a while? Do we even breathe a sigh of relief? How often have we asked ourselves if we really are happy? Is what you are doing what you always wanted to do? Do you notice the humming of birds anymore? Do you notice the cool breeze of wind kissing your cheeks as you walk by? Do you feel the selfless emotions anymore? Do you ever feel this that you are not being yourself but somebody you are ought to be? Do you live between the moments or are they the moments that handcuff you the way they want you to live? Are you happy with the countless compromised you make with your soul everyday? Do you realize how the time is slipping by and you and I are dancing to the the tunes of circumstances? Samaya Ra Paristhiti is all about this.
https://www.imdb.com/title/tt0325976/,Pijanda,2002,null, romantic drama,null,null,"This action-packed romantic drama marks the iconic debut of Nikhil Upreti as an idealistic young man who stands up against rampant crime and corruption. When local underworld forces threaten the community and tear apart innocent lives, he is forced to use his unmatched physical skills to wage a one-man war for justice. Amidst high-octane action and deep personal sacrifices, the film captures his fierce struggle to break free from a metaphorical cage of societal lawlessness and protect the people he loves."
https://www.imdb.com/title/tt7056054/,Eve Teasing,2015,2 min,Short,null,null,"This striking short film delivers a powerful and compact look at the pervasive reality of public street harassment faced by women daily. Through its brief but tense runtime, the narrative follows a young woman navigating her routine commute while confronting the unsettling attention of bystanders. Ultimately, the film serves as a sharp social commentary, urging viewers to recognize the psychological impact of harassment and the urgent need for safer public spaces."
https://www.imdb.com/title/tt6235692/,Palla Ghar Ko Jhyal Ma,2003,null,"Short, Musical",null,null,"This nostalgic short musical captures the bittersweet pining and innocent charm of a neighborhood romance. Through a series of poetic and rhythmic interactions, a young lover looks across to a neighboring window, hoping for a glimpse of their affection. The film uses vibrant musical sequences and traditional melodies to beautifully express the universal ache and joy of unspoken, youthful love."
https://www.imdb.com/title/tt0315241/,Baacha Bandhan,2002,null,family drama,null,null,"This emotionally charged family drama explores the sacred weight of a solemn promise made between loved ones across generations. When unforeseen hardships and conflicting personal ambitions threaten to tear a tight-knit family apart, the characters are forced to choose between their individual desires and their familial obligations. Ultimately, the film delivers a powerful message about the enduring power of devotion, sacrifice, and the unbreakable bonds forged by keeping one's word."
https://www.imdb.com/title/tt8657794/,Rolpa Rog,2016,null,Drama,null,null,"Set against the turbulent backdrop of the decade-long armed conflict in the Rolpa district of Nepal, this poignant social drama follows the lives of ordinary villagers caught in the crossfire of war. The narrative explores the heavy psychological and physical toll that the civil unrest inflicts on a tight-knit community struggling to maintain their daily livelihoods and relationships. Through powerful personal struggles and emotional sacrifices, the film captures a deeply moving portrait of survival, resilience, and the devastating ""disease"" of war that reshapes their homeland."
https://www.imdb.com/title/tt5178620/,Riingata,2015,117 min,"Documentary, Drama",8.4,7,"Set in Northern Nepal, during the climax of the civil war that consumed thousands of lives and caused an unprecedented loss and damage to property,"
https://www.imdb.com/title/tt8748780/,Nepal Talent Hunt,2018,60 min,Reality-TV,null,null,"This reality television series showcases a nationwide search to discover and celebrate the most exceptionally gifted individuals across Nepal. Aspiring performers from various backgrounds compete in front of a panel of judges, displaying diverse skills ranging from music and dance to unique variety acts. Through intense weekly eliminations and public voting, the show captures the emotional journeys of contestants as they vie for a life-changing grand prize and the ultimate title."
